 written on 17May2022 at 12:27:21 
           8
         423
    3    3    3    3    2    2    2    1    2    2    1    1    2    2    1
    1    1    2    3    2    2    2    2    3    3    1    3    2    1    1
    2    2    1    1    1    2    2    1    1    1    1    2    2    1    1
    1    1    1    2    3    1    1    1    1    1    1    3    1    1    1
    1    1    1    1    3    2    2    2    2    3    3    2    1    1    2
    3    1    1    1    1    1    3    3    1    1    1    1    1    1    3
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    3    1    1    1    1    1    1    3
    2    1    1    1    2    3    3    2    2    2    1    1    1    2    3
    1    1    1    1    1    1    3    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    2    2    1    1    1    1    1    2    2
    1    1    2    3    2    1    2    2    1    1    1    1    2    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    2    1    1    1    1    2    2    1    2    3
    2    1    1    2    2    1    1    1    1    1    2    2    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    3    1    1    1
    1    1    1    3    2    1    1    1    2    2    2    3    3    2    1
    1    1    2    3    1    1    1    1    1    1    3    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    3    1    1    1    1    1    1    3    3    1    1    1
    1    1    3    2    1    1    2    3    3    2    2    2    2    3    1
    1    1    1    1    1    1    3    1    1    1    1    1    1    3    2
    1    1    1    1    1    2    2    1    1    1    1    2    2    1    1
    1    2    2    1    1    2    3    1    3    3    2    2    2    2    3
    2    1    1    1    2    2    1    1    2    2    1    2    2    2    3
    3    3    3
   -4    0    3    3    2   -0.001780    0.000000
   -4    0    3    4    2    0.011328   -0.000000
   -4    0    3    5    2    0.000000   -0.000000
   -4    0    3    6    2    0.001741   -0.000000
   -4    0    3    7    2    0.013980   -0.000000
   -4    0    3    8    2   -0.000000   -0.000000
   -4    0    3    1    3   -0.001690    0.000000
   -4    0    3    2    3   -0.001780   -0.000000
   -4    0    3    3    3    0.010948    0.000000
   -4    0    3    4    3    0.011328   -0.000000
   -4    0    3    5    3   -0.000000   -0.000000
   -4    0    3    6    3    0.013980   -0.000000
   -4    0    3    7    3    0.001741   -0.000000
   -4    0    3    8    3    0.000000    0.000000
   -4    0    3    1    4   -0.000145    0.000000
   -4    0    3    2    4   -0.002790   -0.000000
   -4    0    3    3    4   -0.002790    0.000000
   -4    0    3    4    4    0.004249   -0.000000
   -4    0    3    5    4   -0.011200   -0.000000
   -4    0    3    6    4   -0.000000   -0.000000
   -4    0    3    7    4    0.000000    0.000000
   -4    0    3    8    4   -0.004060    0.000000
   -4    0    3    1    5    0.002023   -0.000000
   -4    0    3    2    5    0.001710   -0.000000
   -4    0    3    3    5    0.001710   -0.000000
   -4    0    3    4    5    0.004550    0.000000
   -4    0    3    5    5   -0.001664   -0.000000
   -4    0    3    6    5    0.001690    0.000000
   -4    0    3    7    5    0.001690    0.000000
   -4    0    3    8    5    0.000145    0.000000
   -4    0    3    1    6   -0.001710   -0.000000
   -4    0    3    2    6   -0.008331   -0.000000
   -4    0    3    3    6    0.017284    0.000000
   -4    0    3    4    6    0.008327    0.000000
   -4    0    3    5    6    0.005355    0.000000
   -4    0    3    6    6    0.010948    0.000000
   -4    0    3    7    6   -0.001780   -0.000000
   -4    0    3    8    6   -0.002790    0.000000
   -4    0    3    1    7   -0.001710    0.000000
   -4    0    3    2    7    0.017284    0.000000
   -4    0    3    3    7   -0.008331    0.000000
   -4    0    3    4    7    0.008327    0.000000
   -4    0    3    5    7    0.005355    0.000000
   -4    0    3    6    7   -0.001780    0.000000
   -4    0    3    7    7    0.010948   -0.000000
   -4    0    3    8    7   -0.002790    0.000000
   -4    0    3    1    8   -0.004550   -0.000000
   -4    0    3    2    8    0.008327   -0.000000
   -4    0    3    3    8    0.008327   -0.000000
   -4    0    3    4    8    0.019072   -0.000000
   -4    0    3    5    8    0.008781   -0.000000
   -4    0    3    6    8    0.011328    0.000000
   -4    0    3    7    8    0.011328    0.000000
   -4    0    3    8    8    0.004249    0.000000
   -4    1    0    1    1   -0.001664    0.000000
   -4    1    0    2    1    0.005355   -0.000000
   -4    1    0    3    1    0.008781   -0.000000
   -4    1    0    4    1   -0.005355   -0.000000
   -4    1    0    5    1    0.003023    0.000000
   -4    1    0    6    1   -0.003914   -0.000000
   -4    1    0    7    1    0.002406   -0.000000
   -4    1    0    8    1    0.006400   -0.000000
   -4    1    0    1    2    0.001690   -0.000000
   -4    1    0    2    2    0.010948   -0.000000
   -4    1    0    3    2    0.011328    0.000000
   -4    1    0    4    2    0.001780   -0.000000
   -4    1    0    5    2    0.003914    0.000000
   -4    1    0    6    2   -0.002293    0.000000
   -4    1    0    7    2    0.010757    0.000000
   -4    1    0    8    2    0.004309    0.000000
   -4    1    0    1    3    0.000145   -0.000000
   -4    1    0    2    3   -0.002790   -0.000000
   -4    1    0    3    3    0.004249   -0.000000
   -4    1    0    4    3    0.002790   -0.000000
   -4    1    0    5    3   -0.002406   -0.000000
   -4    1    0    6    3    0.010757    0.000000
   -4    1    0    7    3   -0.000611    0.000000
   -4    1    0    8    3    0.008982    0.000000
   -4    1    0    1    4   -0.001690   -0.000000
   -4    1    0    2    4    0.001780   -0.000000
   -4    1    0    3    4   -0.011328    0.000000
   -4    1    0    4    4    0.010948    0.000000
   -4    1    0    5    4   -0.006400    0.000000
   -4    1    0    6    4    0.004309    0.000000
   -4    1    0    7    4    0.008982   -0.000000
   -4    1    0    8    4    0.000649    0.000000
   -4    1    0    1    5    0.000782    0.000000
   -4    1    0    2    5    0.000932   -0.000000
   -4    1    0    3    5   -0.003420    0.000000
   -4    1    0    4    5    0.000502    0.000000
   -4    1    0    5    5   -0.001664   -0.000000
   -4    1    0    6    5   -0.001690   -0.000000
   -4    1    0    7    5   -0.000145    0.000000
   -4    1    0    8    5    0.001690    0.000000
   -4    1    0    1    6   -0.000932    0.000000
   -4    1    0    2    6   -0.011517    0.000000
   -4    1    0    3    6   -0.000647   -0.000000
   -4    1    0    4    6    0.008070    0.000000
   -4    1    0    5    6   -0.005355    0.000000
   -4    1    0    6    6    0.010948    0.000000
   -4    1    0    7    6   -0.002790    0.000000
   -4    1    0    8    6    0.001780   -0.000000
   -4    1    0    1    7    0.003420   -0.000000
   -4    1    0    2    7   -0.000647    0.000000
   -4    1    0    3    7   -0.005042    0.000000
   -4    1    0    4    7   -0.002113   -0.000000
   -4    1    0    5    7   -0.008781   -0.000000
   -4    1    0    6    7    0.011328   -0.000000
   -4    1    0    7    7    0.004249   -0.000000
   -4    1    0    8    7   -0.011328   -0.000000
   -4    1    0    1    8   -0.000502   -0.000000
   -4    1    0    2    8    0.008070   -0.000000
   -4    1    0    3    8   -0.002113    0.000000
   -4    1    0    4    8    0.010132   -0.000000
   -4    1    0    5    8    0.005355    0.000000
   -4    1    0    6    8    0.001780   -0.000000
   -4    1    0    7    8    0.002790    0.000000
   -4    1    0    8    8    0.010948   -0.000000
   -4    1    1    1    1    0.000582    0.000000
   -4    1    1    2    1   -0.004803    0.000000
   -4    1    1    3    1    0.004336   -0.000000
   -4    1    1    4    1   -0.004803   -0.000000
   -4    1    1    5    1   -0.008621   -0.000000
   -4    1    1    6    1    0.010613    0.000000
   -4    1    1    7    1   -0.010613    0.000000
   -4    1    1    8    1    0.010613    0.000000
   -4    1    1    1    2    0.004873    0.000000
   -4    1    1    2    2    0.001805   -0.000000
   -4    1    1    3    2   -0.004229   -0.000000
   -4    1    1    4    2   -0.007137   -0.000000
   -4    1    1    5    2   -0.010613   -0.000000
   -4    1    1    6    2   -0.004771   -0.000000
   -4    1    1    7    2   -0.015079   -0.000000
   -4    1    1    8    2    0.015079    0.000000
   -4    1    1    1    3    0.004446    0.000000
   -4    1    1    2    3    0.000019   -0.000000
   -4    1    1    3    3   -0.004076    0.000000
   -4    1    1    4    3    0.000019    0.000000
   -4    1    1    5    3    0.010613   -0.000000
   -4    1    1    6    3   -0.015079    0.000000
   -4    1    1    7    3   -0.004771   -0.000000
   -4    1    1    8    3   -0.015079   -0.000000
   -4    1    1    1    4    0.004873   -0.000000
   -4    1    1    2    4   -0.007137   -0.000000
   -4    1    1    3    4   -0.004229    0.000000
   -4    1    1    4    4    0.001805    0.000000
   -4    1    1    5    4   -0.010613    0.000000
   -4    1    1    6    4    0.015079   -0.000000
   -4    1    1    7    4   -0.015079   -0.000000
   -4    1    1    8    4   -0.004771    0.000000
   -4    1    1    1    5    0.003380   -0.000000
   -4    1    1    2    5   -0.000000   -0.000000
   -4    1    1    3    5   -0.001639    0.000000
   -4    1    1    4    5   -0.000000    0.000000
   -4    1    1    5    5    0.000582    0.000000
   -4    1    1    6    5   -0.004873    0.000000
   -4    1    1    7    5   -0.004446   -0.000000
   -4    1    1    8    5   -0.004873   -0.000000
   -4    1    1    1    6    0.000000    0.000000
   -4    1    1    2    6   -0.000289    0.000000
   -4    1    1    3    6    0.000000    0.000000
   -4    1    1    4    6   -0.000964    0.000000
   -4    1    1    5    6    0.004803    0.000000
   -4    1    1    6    6    0.001805   -0.000000
   -4    1    1    7    6    0.000019    0.000000
   -4    1    1    8    6   -0.007137   -0.000000
   -4    1    1    1    7    0.001639   -0.000000
   -4    1    1    2    7    0.000000    0.000000
   -4    1    1    3    7   -0.013232   -0.000000
   -4    1    1    4    7    0.000000   -0.000000
   -4    1    1    5    7   -0.004336    0.000000
   -4    1    1    6    7   -0.004229    0.000000
   -4    1    1    7    7   -0.004076   -0.000000
   -4    1    1    8    7   -0.004229    0.000000
   -4    1    1    1    8    0.000000   -0.000000
   -4    1    1    2    8   -0.000964   -0.000000
   -4    1    1    3    8   -0.000000   -0.000000
   -4    1    1    4    8   -0.000289   -0.000000
   -4    1    1    5    8    0.004803    0.000000
   -4    1    1    6    8   -0.007137   -0.000000
   -4    1    1    7    8    0.000019    0.000000
   -4    1    1    8    8    0.001805    0.000000
   -4    1    2    1    1    0.000582   -0.000000
   -4    1    2    2    1   -0.004803    0.000000
   -4    1    2    3    1    0.004803   -0.000000
   -4    1    2    4    1   -0.004336   -0.000000
   -4    1    2    5    1    0.003023    0.000000
   -4    1    2    6    1   -0.003914   -0.000000
   -4    1    2    7    1   -0.006400   -0.000000
   -4    1    2    8    1   -0.002406   -0.000000
   -4    1    2    1    2    0.004873    0.000000
   -4    1    2    2    2    0.001805   -0.000000
   -4    1    2    3    2    0.007137    0.000000
   -4    1    2    4    2    0.004229   -0.000000
   -4    1    2    5    2    0.003914    0.000000
   -4    1    2    6    2   -0.002293   -0.000000
   -4    1    2    7    2   -0.004309    0.000000
   -4    1    2    8    2   -0.010757   -0.000000
   -4    1    2    1    3   -0.004873   -0.000000
   -4    1    2    2    3    0.007137    0.000000
   -4    1    2    3    3    0.001805   -0.000000
   -4    1    2    4    3   -0.004229   -0.000000
   -4    1    2    5    3    0.006400   -0.000000
   -4    1    2    6    3   -0.004309    0.000000
   -4    1    2    7    3    0.000649    0.000000
   -4    1    2    8    3    0.008982    0.000000
   -4    1    2    1    4   -0.004446    0.000000
   -4    1    2    2    4   -0.000019    0.000000
   -4    1    2    3    4    0.000019   -0.000000
   -4    1    2    4    4   -0.004076   -0.000000
   -4    1    2    5    4    0.002406   -0.000000
   -4    1    2    6    4   -0.010757    0.000000
   -4    1    2    7    4    0.008982    0.000000
   -4    1    2    8    4   -0.000611   -0.000000
   -4    1    2    1    5   -0.001467    0.000000
   -4    1    2    2    5    0.004580    0.000000
   -4    1    2    3    5    0.000825   -0.000000
   -4    1    2    4    5   -0.000825    0.000000
   -4    1    2    5    5    0.000582   -0.000000
   -4    1    2    6    5   -0.004873    0.000000
   -4    1    2    7    5    0.004873   -0.000000
   -4    1    2    8    5    0.004446    0.000000
   -4    1    2    1    6   -0.004580   -0.000000
   -4    1    2    2    6   -0.002054    0.000000
   -4    1    2    3    6   -0.001160   -0.000000
   -4    1    2    4    6    0.001160   -0.000000
   -4    1    2    5    6    0.004803    0.000000
   -4    1    2    6    6    0.001805    0.000000
   -4    1    2    7    6    0.007137   -0.000000
   -4    1    2    8    6   -0.000019   -0.000000
   -4    1    2    1    7   -0.000825   -0.000000
   -4    1    2    2    7   -0.001160    0.000000
   -4    1    2    3    7    0.003119    0.000000
   -4    1    2    4    7    0.004225   -0.000000
   -4    1    2    5    7   -0.004803   -0.000000
   -4    1    2    6    7    0.007137   -0.000000
   -4    1    2    7    7    0.001805    0.000000
   -4    1    2    8    7    0.000019    0.000000
   -4    1    2    1    8    0.000825    0.000000
   -4    1    2    2    8    0.001160    0.000000
   -4    1    2    3    8    0.004225    0.000000
   -4    1    2    4    8    0.003119   -0.000000
   -4    1    2    5    8    0.004336   -0.000000
   -4    1    2    6    8    0.004229   -0.000000
   -4    1    2    7    8   -0.004229   -0.000000
   -4    1    2    8    8   -0.004076    0.000000
   -4    1    3    1    1   -0.001664   -0.000000
   -4    1    3    2    1    0.005355   -0.000000
   -4    1    3    3    1    0.005355   -0.000000
   -4    1    3    4    1   -0.008781   -0.000000
   -4    1    3    5    1    0.000859    0.000000
   -4    1    3    6    1    0.000304    0.000000
   -4    1    3    7    1    0.000304    0.000000
   -4    1    3    8    1    0.000595    0.000000
   -4    1    3    1    2    0.001690   -0.000000
   -4    1    3    2    2    0.010948    0.000000
   -4    1    3    3    2   -0.001780    0.000000
   -4    1    3    4    2   -0.011328    0.000000
   -4    1    3    5    2   -0.000304   -0.000000
   -4    1    3    6    2   -0.001837    0.000000
   -4    1    3    7    2   -0.001034    0.000000
   -4    1    3    8    2    0.001211    0.000000
   -4    1    3    1    3    0.001690   -0.000000
   -4    1    3    2    3   -0.001780    0.000000
   -4    1    3    3    3    0.010948    0.000000
   -4    1    3    4    3   -0.011328    0.000000
   -4    1    3    5    3   -0.000304    0.000000
   -4    1    3    6    3   -0.001034    0.000000
   -4    1    3    7    3   -0.001837    0.000000
   -4    1    3    8    3    0.001211    0.000000
   -4    1    3    1    4   -0.000145    0.000000
   -4    1    3    2    4    0.002790    0.000000
   -4    1    3    3    4    0.002790    0.000000
   -4    1    3    4    4    0.004249   -0.000000
   -4    1    3    5    4   -0.000595    0.000000
   -4    1    3    6    4    0.001211   -0.000000
   -4    1    3    7    4    0.001211   -0.000000
   -4    1    3    8    4   -0.006459   -0.000000
   -4    1    3    1    5    0.003380   -0.000000
   -4    1    3    2    5    0.000000   -0.000000
   -4    1    3    3    5    0.000000   -0.000000
   -4    1    3    4    5    0.001639    0.000000
   -4    1    3    5    5   -0.001664    0.000000
   -4    1    3    6    5   -0.001690   -0.000000
   -4    1    3    7    5   -0.001690   -0.000000
   -4    1    3    8    5    0.000145    0.000000
   -4    1    3    1    6   -0.000000    0.000000
   -4    1    3    2    6   -0.000289    0.000000
   -4    1    3    3    6    0.000964   -0.000000
   -4    1    3    4    6   -0.000000   -0.000000
   -4    1    3    5    6   -0.005355   -0.000000
   -4    1    3    6    6    0.010948    0.000000
   -4    1    3    7    6   -0.001780   -0.000000
   -4    1    3    8    6    0.002790   -0.000000
   -4    1    3    1    7   -0.000000    0.000000
   -4    1    3    2    7    0.000964    0.000000
   -4    1    3    3    7   -0.000289    0.000000
   -4    1    3    4    7    0.000000   -0.000000
   -4    1    3    5    7   -0.005355   -0.000000
   -4    1    3    6    7   -0.001780    0.000000
   -4    1    3    7    7    0.010948   -0.000000
   -4    1    3    8    7    0.002790   -0.000000
   -4    1    3    1    8   -0.001639    0.000000
   -4    1    3    2    8   -0.000000   -0.000000
   -4    1    3    3    8    0.000000   -0.000000
   -4    1    3    4    8   -0.013232    0.000000
   -4    1    3    5    8    0.008781   -0.000000
   -4    1    3    6    8   -0.011328   -0.000000
   -4    1    3    7    8   -0.011328   -0.000000
   -4    1    3    8    8    0.004249    0.000000
   -4    2   -1    1    1   -0.000382    0.000000
   -4    2   -1    2    1   -0.001289    0.000000
   -4    2   -1    3    1    0.000715    0.000000
   -4    2   -1    4    1    0.001289    0.000000
   -4    2   -1    5    1    0.001773    0.000000
   -4    2   -1    6    1    0.001031   -0.000000
   -4    2   -1    7    1   -0.001031    0.000000
   -4    2   -1    8    1   -0.002672    0.000000
   -4    2   -1    1    2    0.001195   -0.000000
   -4    2   -1    2    2   -0.001184    0.000000
   -4    2   -1    3    2   -0.004955    0.000000
   -4    2   -1    4    2    0.005673    0.000000
   -4    2   -1    5    2   -0.001031   -0.000000
   -4    2   -1    6    2   -0.000542    0.000000
   -4    2   -1    7    2   -0.002380   -0.000000
   -4    2   -1    8    2   -0.004402   -0.000000
   -4    2   -1    1    3   -0.000802   -0.000000
   -4    2   -1    2    3    0.000083    0.000000
   -4    2   -1    3    3   -0.000213   -0.000000
   -4    2   -1    4    3   -0.000083    0.000000
   -4    2   -1    5    3    0.001031    0.000000
   -4    2   -1    6    3   -0.002380    0.000000
   -4    2   -1    7    3   -0.000542   -0.000000
   -4    2   -1    8    3    0.004402   -0.000000
   -4    2   -1    1    4   -0.001195   -0.000000
   -4    2   -1    2    4    0.005673    0.000000
   -4    2   -1    3    4    0.004955    0.000000
   -4    2   -1    4    4   -0.001184   -0.000000
   -4    2   -1    5    4    0.002672    0.000000
   -4    2   -1    6    4   -0.004402   -0.000000
   -4    2   -1    7    4    0.004402   -0.000000
   -4    2   -1    8    4    0.007125   -0.000000
   -4    2   -1    1    5    0.001553   -0.000000
   -4    2   -1    2    5    0.000872    0.000000
   -4    2   -1    3    5    0.001965    0.000000
   -4    2   -1    4    5    0.001793   -0.000000
   -4    2   -1    5    5   -0.000382    0.000000
   -4    2   -1    6    5   -0.001195   -0.000000
   -4    2   -1    7    5    0.000802    0.000000
   -4    2   -1    8    5    0.001195   -0.000000
   -4    2   -1    1    6   -0.000872    0.000000
   -4    2   -1    2    6    0.007703    0.000000
   -4    2   -1    3    6   -0.002787    0.000000
   -4    2   -1    4    6   -0.003219    0.000000
   -4    2   -1    5    6    0.001289    0.000000
   -4    2   -1    6    6   -0.001184   -0.000000
   -4    2   -1    7    6    0.000083   -0.000000
   -4    2   -1    8    6    0.005673   -0.000000
   -4    2   -1    1    7   -0.001965    0.000000
   -4    2   -1    2    7   -0.002787   -0.000000
   -4    2   -1    3    7   -0.000869   -0.000000
   -4    2   -1    4    7   -0.000934    0.000000
   -4    2   -1    5    7   -0.000715   -0.000000
   -4    2   -1    6    7   -0.004955   -0.000000
   -4    2   -1    7    7   -0.000213   -0.000000
   -4    2   -1    8    7    0.004955   -0.000000
   -4    2   -1    1    8   -0.001793   -0.000000
   -4    2   -1    2    8   -0.003219   -0.000000
   -4    2   -1    3    8   -0.000934   -0.000000
   -4    2   -1    4    8    0.001851   -0.000000
   -4    2   -1    5    8   -0.001289    0.000000
   -4    2   -1    6    8    0.005673    0.000000
   -4    2   -1    7    8   -0.000083   -0.000000
   -4    2   -1    8    8   -0.001184    0.000000
   -4    2    0    1    1   -0.002965    0.000000
   -4    2    0    2    1    0.003928   -0.000000
   -4    2    0    3    1   -0.003928   -0.000000
   -4    2    0    4    1    0.004740    0.000000
